序列,时间,FI20108.PV,PI3011.PV,DIP1001.PV,DIP1003.PV,AICP1002.MV,AICP1003.MV,TI3013.PV,TIC3011_1.PV,TIC3011_1.SV,TIC3011_1.MV,TI3012.PV,PI3014.PV,PI-FF102.PV,PI3013.PV,TI20115.PV,DIC1001.PV,PI3001.PV,WI_SFXY1.PV
40138,2025-02-05 15:29:40,3.294922,5.298828,ON,OFF,52.054688,0,113.0625,112.234375,112.5,70.640625,50.945313,-1.923096,-2.569336,-0.401367,18.777344,ON,0.396912,5.25293
40139,2025-02-05 15:29:50,3.292969,5.299805,ON,OFF,52.039063,0,112.828125,112.234375,112.5,70.640625,51.023438,-1.927979,-2.556641,-0.400452,18.78125,ON,0.397034,6.932617
40140,2025-02-05 15:30:00,3.295898,5.298828,ON,OFF,52.054688,0,112.828125,112.234375,112.5,70.640625,50.960938,-1.926514,-2.560059,-0.406799,18.757813,ON,0.397217,6.922852
40141,2025-02-05 15:30:10,3.291504,5.298828,ON,OFF,52.054688,0,112.609375,112.234375,112.5,70.640625,51.085938,-1.925537,-2.562012,-0.416687,18.796875,ON,0.3974,4.228516
40142,2025-02-05 15:30:20,3.296387,5.299805,ON,OFF,52.054688,0,112.640625,112.234375,112.5,70.65625,51.148438,-1.934814,-2.563965,-0.41095,18.730469,ON,0.3974,4.288086
40143,2025-02-05 15:30:30,3.297852,5.299805,ON,OFF,52.046875,0,112.609375,112.234375,112.5,70.65625,51.109375,-1.92627,-2.553711,-0.413086,18.742188,ON,0.397217,1.042969
40144,2025-02-05 15:30:40,3.29541,5.299805,ON,OFF,52.046875,0,112.859375,112.234375,112.5,70.671875,50.976563,-1.926514,-2.567383,-0.407043,18.683594,ON,0.396973,1.092773
40145,2025-02-05 15:30:50,3.297852,5.298828,ON,OFF,52.054688,0,112.953125,112.234375,112.5,70.6875,50.960938,-1.922852,-2.544434,-0.413086,18.746094,ON,0.397095,4.316406
40146,2025-02-05 15:31:00,3.29541,5.299805,ON,OFF,52.046875,0,112.984375,112.234375,112.5,70.6875,51.0625,-1.92627,-2.553711,-0.413086,18.675781,ON,0.396973,4.338867
40147,2025-02-05 15:31:10,3.296875,5.297852,ON,OFF,52.0625,0,112.890625,112.234375,112.5,70.703125,51.1875,-1.929443,-2.563965,-0.411255,18.695313,ON,0.396667,6.719727
40148,2025-02-05 15:31:20,3.294922,5.299805,ON,OFF,52.046875,0,112.78125,112.234375,112.5,70.71875,51.171875,-1.91626,-2.569336,-0.405579,18.710938,ON,0.396667,1.583984
40149,2025-02-05 15:31:30,3.29248,5.299805,ON,OFF,52.046875,0,112.859375,112.234375,112.5,70.71875,51.21875,-1.921875,-2.54248,-0.410645,18.667969,ON,0.397034,1.787842
40150,2025-02-05 15:31:40,3.29541,5.297852,ON,OFF,52.0625,0,113.0625,112.234375,112.5,70.71875,51.320313,-1.921143,-2.542969,-0.405884,18.691406,ON,0.396851,4.347656
40151,2025-02-05 15:31:50,3.293945,5.299805,ON,OFF,52.054688,0,113.09375,112.234375,112.5,70.734375,51.21875,-1.924316,-2.573242,-0.407349,18.679688,ON,0.396606,5.495117
40152,2025-02-05 15:32:00,3.29541,5.299805,ON,OFF,52.054688,0,113.328125,112.234375,112.5,70.734375,51.15625,-1.925293,-2.55957,-0.409485,18.648438,ON,0.396667,7.272461
40153,2025-02-05 15:32:10,3.296387,5.298828,ON,OFF,52.054688,0,113.296875,112.234375,112.5,70.75,51.03125,-1.927002,-2.544434,-0.405579,18.648438,ON,0.396484,3.602539
40154,2025-02-05 15:32:20,3.290039,5.299805,ON,OFF,52.054688,0,112.890625,112.171875,112.5,70.890625,51.125,-1.919678,-2.523926,-0.400146,18.625,ON,0.396484,0.35199
40155,2025-02-05 15:32:30,3.294434,5.299805,ON,OFF,52.046875,0,112.921875,112.125,112.5,70.859375,51.109375,-1.912354,-2.529785,-0.401672,18.640625,ON,0.396362,0.280945
40156,2025-02-05 15:32:40,3.294434,5.299805,ON,OFF,52.054688,0,112.796875,112.125,112.5,70.859375,51.085938,-1.915283,-2.544434,-0.399597,18.644531,ON,0.396423,5.435547
40157,2025-02-05 15:32:50,3.295898,5.299805,ON,OFF,52.046875,0,112.53125,112.109375,112.5,70.890625,51.140625,-1.916992,-2.546387,-0.404358,18.671875,ON,0.396423,3.697754
40158,2025-02-05 15:33:00,3.289551,5.299805,ON,OFF,52.054688,0,112.8125,112.125,112.5,70.890625,51.164063,-1.908691,-2.53418,-0.402283,18.640625,ON,0.396362,3.644531
40159,2025-02-05 15:33:10,3.294922,5.297852,ON,OFF,52.070313,0,113.015625,112.125,112.5,70.890625,51.1875,-1.926758,-2.546875,-0.40918,18.679688,ON,0.39624,4.338867
40160,2025-02-05 15:33:20,3.296387,5.299805,ON,OFF,52.054688,0,113.078125,112.125,112.5,70.90625,51.226563,-1.921387,-2.553711,-0.407043,18.652344,ON,0.396118,4.577148
40161,2025-02-05 15:33:30,3.293945,5.298828,ON,OFF,52.0625,0,113.25,112.125,112.5,70.9375,51.265625,-1.923828,-2.536133,-0.41156,18.667969,ON,0.395935,7.12207
40162,2025-02-05 15:33:40,3.297852,5.298828,ON,OFF,52.070313,0,113.140625,112.125,112.5,70.921875,51.164063,-1.929199,-2.556152,-0.404968,18.667969,ON,0.395752,0.962891
40163,2025-02-05 15:33:50,3.29541,5.299805,ON,OFF,52.0625,0,112.984375,112.125,112.5,70.9375,51.234375,-1.931396,-2.566406,-0.402283,18.675781,ON,0.39563,1.295898
40164,2025-02-05 15:34:00,3.289551,5.297852,ON,OFF,52.085938,0,112.875,112.125,112.5,70.96875,51.203125,-1.921875,-2.537109,-0.402588,18.660156,ON,0.395569,4.4375
40165,2025-02-05 15:34:10,3.289551,5.299805,ON,OFF,52.0625,0,112.828125,112.125,112.5,70.96875,51.078125,-1.920898,-2.548828,-0.397766,18.65625,ON,0.395569,2.067871
40166,2025-02-05 15:34:20,3.291992,5.299805,ON,OFF,52.0625,0,112.890625,112.109375,112.5,71.0,51.234375,-1.919189,-2.553223,-0.403442,18.675781,ON,0.395691,0.001
40167,2025-02-05 15:34:30,3.294434,5.298828,ON,OFF,52.0625,0,113.015625,112.109375,112.5,70.984375,51.1875,-1.930664,-2.546387,-0.400757,18.601563,ON,0.395874,2.216797
40168,2025-02-05 15:34:40,3.297852,5.299805,ON,OFF,52.0625,0,113.28125,112.125,112.5,71.015625,51.210938,-1.935791,-2.569824,-0.401672,18.640625,ON,0.395935,4.307617
40169,2025-02-05 15:34:50,3.291016,5.299805,ON,OFF,52.0625,0,113.0625,112.125,112.5,71.0,51.117188,-1.921875,-2.57373,-0.400452,18.6875,ON,0.395935,4.662109
40170,2025-02-05 15:35:00,3.296875,5.299805,ON,OFF,52.0625,0,113.171875,112.109375,112.5,71.03125,51.171875,-1.915771,-2.535645,-0.401672,18.703125,ON,0.396057,2.018555
40171,2025-02-05 15:35:10,3.293945,5.299805,ON,OFF,52.054688,0,113.09375,112.125,112.5,71.03125,51.070313,-1.918945,-2.552246,-0.409485,18.703125,ON,0.395935,2.07373
40172,2025-02-05 15:35:20,3.296387,5.298828,ON,OFF,52.070313,0,112.828125,112.125,112.5,71.046875,51.125,-1.92627,-2.559082,-0.413086,18.691406,ON,0.395996,4.427734
40173,2025-02-05 15:35:30,3.293945,5.299805,ON,OFF,52.054688,0,113.0,112.109375,112.5,71.0625,51.070313,-1.930664,-2.563477,-0.41095,18.707031,ON,0.395996,4.417969
40174,2025-02-05 15:35:40,3.294434,5.300781,ON,OFF,52.046875,0,113.21875,112.109375,112.5,71.078125,51.148438,-1.929443,-2.559082,-0.41095,18.734375,ON,0.395996,6.761719
40175,2025-02-05 15:35:50,3.29541,5.298828,ON,OFF,52.054688,0,113.03125,112.109375,112.5,71.109375,51.125,-1.924561,-2.554199,-0.41095,18.734375,ON,0.395447,4.045898
40176,2025-02-05 15:36:00,3.290527,5.299805,ON,OFF,52.046875,0,113.046875,112.1875,112.5,70.953125,51.125,-1.929199,-2.570801,-0.41156,18.730469,ON,0.395508,4.076172
40177,2025-02-05 15:36:10,3.291992,5.299805,ON,OFF,52.046875,0,113.0625,112.21875,112.5,71.015625,51.007813,-1.927002,-2.556152,-0.404358,18.785156,ON,0.395325,4.518555
40178,2025-02-05 15:36:20,3.293457,5.300781,ON,OFF,52.03125,0,113.109375,112.234375,112.5,71.03125,50.921875,-1.9104,-2.527344,-0.399597,18.742188,ON,0.395203,4.615234
40179,2025-02-05 15:36:30,3.293945,5.300781,ON,OFF,52.03125,0,113.34375,112.234375,112.5,71.046875,51.039063,-1.923584,-2.546387,-0.40918,18.785156,ON,0.39502,7.261719
40180,2025-02-05 15:36:40,3.29541,5.297852,ON,OFF,52.0625,0,112.84375,112.234375,112.5,71.046875,51.007813,-1.918457,-2.545898,-0.406799,18.777344,ON,0.395325,7.261719
40181,2025-02-05 15:36:50,3.293457,5.298828,ON,OFF,52.054688,0,112.90625,112.234375,112.5,71.046875,51.140625,-1.918945,-2.532715,-0.406799,18.773438,ON,0.395386,2.20752
40182,2025-02-05 15:37:00,3.297363,5.300781,ON,OFF,52.039063,0,112.71875,112.234375,112.5,71.046875,51.054688,-1.921143,-2.535156,-0.406189,18.769531,ON,0.395569,2.205566
40183,2025-02-05 15:37:10,3.294922,5.298828,ON,OFF,52.046875,0,113.015625,112.234375,112.5,71.0625,51.054688,-1.923828,-2.547852,-0.404968,18.757813,ON,0.395447,2.842773
40184,2025-02-05 15:37:20,3.29834,5.298828,ON,OFF,52.0625,0,113.171875,112.234375,112.5,71.0625,51.09375,-1.919678,-2.535645,-0.400757,18.785156,ON,0.395386,2.478516
40185,2025-02-05 15:37:30,3.29248,5.298828,ON,OFF,52.0625,0,113.40625,112.234375,112.5,71.09375,51.03125,-1.917236,-2.535645,-0.395081,18.742188,ON,0.395081,2.253906
40186,2025-02-05 15:37:40,3.296387,5.301758,ON,OFF,52.03125,0,113.234375,112.234375,112.5,71.09375,51.0,-1.918457,-2.550781,-0.398682,18.804688,ON,0.39502,2.842773
40187,2025-02-05 15:37:50,3.296387,5.299805,ON,OFF,52.046875,0,112.984375,112.234375,112.5,71.09375,51.039063,-1.929199,-2.559082,-0.397461,18.773438,ON,0.395203,4.387695
40188,2025-02-05 15:38:00,3.296875,5.298828,ON,OFF,52.046875,0,113.15625,112.234375,112.5,71.09375,50.945313,-1.919678,-2.547363,-0.394165,18.730469,ON,0.395569,7.341797
40189,2025-02-05 15:38:10,3.299805,5.298828,ON,OFF,52.054688,0,113.21875,112.234375,112.5,71.09375,51.015625,-1.926758,-2.559082,-0.397766,18.804688,ON,0.395691,5.150391
40190,2025-02-05 15:38:20,3.300781,5.299805,ON,OFF,52.046875,0,113.21875,112.21875,112.5,71.140625,50.953125,-1.930176,-2.571777,-0.404968,18.761719,ON,0.39563,4.368164
40191,2025-02-05 15:38:30,3.292969,5.299805,ON,OFF,52.046875,0,113.203125,112.234375,112.5,71.125,50.828125,-1.92627,-2.551758,-0.402283,18.777344,ON,0.395386,4.445313
40192,2025-02-05 15:38:40,3.293457,5.299805,ON,OFF,52.046875,0,113.390625,112.234375,112.5,71.125,50.867188,-1.928467,-2.556641,-0.4104,18.8125,ON,0.395508,2.480957
40193,2025-02-05 15:38:50,3.293457,5.298828,ON,OFF,52.054688,0,113.109375,112.234375,112.5,71.125,50.890625,-1.935547,-2.57959,-0.417847,18.753906,ON,0.39563,0.001
40194,2025-02-05 15:39:00,3.291016,5.299805,ON,OFF,52.046875,0,112.875,112.234375,112.5,71.15625,50.90625,-1.932861,-2.556641,-0.413086,18.8125,ON,0.395081,0.001
40195,2025-02-05 15:39:10,3.293457,5.298828,ON,OFF,52.0625,0,112.9375,112.234375,112.5,71.15625,51.054688,-1.922607,-2.543457,-0.408569,18.824219,ON,0.39502,4.246094
40196,2025-02-05 15:39:20,3.29248,5.298828,ON,OFF,52.054688,0,113.21875,112.234375,112.5,71.15625,51.070313,-1.925537,-2.57666,-0.403748,18.808594,ON,0.394958,7.033203
40197,2025-02-05 15:39:30,3.293945,5.300781,ON,OFF,52.039063,0,113.21875,112.234375,112.5,71.171875,51.242188,-1.927979,-2.555664,-0.407043,18.816406,ON,0.394714,7.211914
40198,2025-02-05 15:39:40,3.293457,5.299805,ON,OFF,52.046875,0,113.25,112.234375,112.5,71.1875,51.367188,-1.923584,-2.573242,-0.416687,18.796875,ON,0.394531,7.176758
40199,2025-02-05 15:39:50,3.293945,5.298828,ON,OFF,52.054688,0,113.15625,112.21875,112.5,71.203125,51.34375,-1.931885,-2.573242,-0.400757,18.804688,ON,0.394531,7.162109
40200,2025-02-05 15:40:00,3.293945,5.299805,ON,OFF,52.046875,0,113.046875,112.21875,112.5,71.21875,51.296875,-1.920898,-2.539551,-0.40918,18.785156,ON,0.394531,4.183594
40201,2025-02-05 15:40:10,3.296875,5.298828,ON,OFF,52.0625,0,113.25,112.234375,112.5,71.203125,51.273438,-1.922852,-2.553711,-0.414551,18.746094,ON,0.39447,6.057617
40202,2025-02-05 15:40:20,3.29541,5.300781,ON,OFF,52.039063,0,113.21875,112.21875,112.5,71.234375,51.101563,-1.920898,-2.540527,-0.413696,18.792969,ON,0.394409,4.078125
40203,2025-02-05 15:40:30,3.289063,5.299805,ON,OFF,52.039063,0,112.71875,112.21875,112.5,71.265625,51.117188,-1.931396,-2.574219,-0.408569,18.796875,ON,0.394104,4.117188
40204,2025-02-05 15:40:40,3.298828,5.299805,ON,OFF,52.054688,0,113.078125,112.234375,112.5,71.234375,51.078125,-1.920166,-2.536621,-0.417297,18.832031,ON,0.394104,4.387695
40205,2025-02-05 15:40:50,3.296387,5.299805,ON,OFF,52.039063,0,112.921875,112.234375,112.5,71.25,51.117188,-1.929443,-2.552734,-0.405273,18.824219,ON,0.394226,7.014648
40206,2025-02-05 15:41:00,3.296875,5.298828,ON,OFF,52.046875,0,112.703125,112.234375,112.5,71.25,51.21875,-1.923828,-2.559082,-0.406799,18.789063,ON,0.39447,0.001
40207,2025-02-05 15:41:10,3.295898,5.298828,ON,OFF,52.054688,0,112.78125,112.234375,112.5,71.25,51.171875,-1.91626,-2.552246,-0.404358,18.8125,ON,0.394714,0.235992
40208,2025-02-05 15:41:20,3.299316,5.299805,ON,OFF,52.046875,0,112.859375,112.234375,112.5,71.25,51.140625,-1.915039,-2.554688,-0.400757,18.816406,ON,0.395081,4.316406
40209,2025-02-05 15:41:30,3.29541,5.299805,ON,OFF,52.054688,0,112.65625,112.234375,112.5,71.265625,51.140625,-1.921875,-2.575195,-0.398682,18.8125,ON,0.394714,4.338867
40210,2025-02-05 15:41:40,3.294922,5.299805,ON,OFF,52.046875,0,112.8125,112.234375,112.5,71.28125,51.0,-1.917969,-2.559082,-0.397461,18.796875,ON,0.394714,7.111328
40211,2025-02-05 15:41:50,3.287109,5.301758,ON,OFF,52.03125,0,112.953125,112.25,112.5,71.21875,51.046875,-1.929199,-2.557617,-0.391174,18.828125,ON,0.394714,0.131989
40212,2025-02-05 15:42:00,3.291016,5.299805,ON,OFF,52.046875,0,112.859375,112.296875,112.5,71.234375,51.015625,-1.911865,-2.53418,-0.400757,18.808594,ON,0.394531,0.17099
40213,2025-02-05 15:42:10,3.300293,5.298828,ON,OFF,52.046875,0,112.765625,112.25,112.5,71.3125,51.015625,-1.924561,-2.535645,-0.400452,18.875,ON,0.394348,4.376953
40214,2025-02-05 15:42:20,3.293945,5.299805,ON,OFF,52.054688,0,112.765625,112.234375,112.5,71.328125,51.0,-1.91626,-2.582031,-0.390564,18.835938,ON,0.394104,5.320313
40215,2025-02-05 15:42:30,3.294434,5.298828,ON,OFF,52.054688,0,112.71875,112.28125,112.5,71.328125,50.929688,-1.915771,-2.558594,-0.391479,18.828125,ON,0.394104,0.252991
40216,2025-02-05 15:42:40,3.298828,5.299805,ON,OFF,52.046875,0,112.96875,112.296875,112.5,71.28125,50.929688,-1.917725,-2.528809,-0.401367,18.847656,ON,0.393982,0.280945
40217,2025-02-05 15:42:50,3.296387,5.298828,ON,OFF,52.0625,0,113.140625,112.296875,112.5,71.28125,50.945313,-1.929443,-2.558105,-0.402283,18.867188,ON,0.39386,3.445801
40218,2025-02-05 15:43:00,3.291016,5.299805,ON,OFF,52.046875,0,113.0625,112.296875,112.5,71.296875,51.0625,-1.921387,-2.539551,-0.405884,18.828125,ON,0.393982,4.446289
40219,2025-02-05 15:43:10,3.288574,5.299805,ON,OFF,52.039063,0,113.015625,112.296875,112.5,71.296875,51.125,-1.930176,-2.562988,-0.400452,18.847656,ON,0.39386,7.336914
40220,2025-02-05 15:43:20,3.294922,5.299805,ON,OFF,52.046875,0,113.0625,112.296875,112.5,71.3125,51.179688,-1.932129,-2.574219,-0.392944,18.828125,ON,0.393799,3.838867
40221,2025-02-05 15:43:30,3.293945,5.297852,ON,OFF,52.0625,0,113.578125,112.296875,112.5,71.3125,51.09375,-1.928467,-2.549805,-0.387878,18.824219,ON,0.393738,3.546875
40222,2025-02-05 15:43:40,3.294922,5.299805,ON,OFF,52.046875,0,113.296875,112.296875,112.5,71.3125,51.148438,-1.924561,-2.556641,-0.405273,18.882813,ON,0.393799,4.061523
40223,2025-02-05 15:43:50,3.295898,5.299805,ON,OFF,52.046875,0,113.515625,112.296875,112.5,71.328125,51.234375,-1.929443,-2.543457,-0.413696,18.820313,ON,0.39386,4.508789
40224,2025-02-05 15:44:00,3.299805,5.299805,ON,OFF,52.039063,0,113.296875,112.296875,112.5,71.328125,51.3125,-1.927979,-2.551758,-0.412476,18.800781,ON,0.393555,7.291992
40225,2025-02-05 15:44:10,3.29541,5.298828,ON,OFF,52.046875,0,113.21875,112.296875,112.5,71.34375,51.195313,-1.927979,-2.549316,-0.402588,18.753906,ON,0.393555,7.311523
40226,2025-02-05 15:44:20,3.290527,5.299805,ON,OFF,52.039063,0,113.078125,112.296875,112.5,71.34375,51.195313,-1.921631,-2.560547,-0.401367,18.800781,ON,0.393555,2.385742
40227,2025-02-05 15:44:30,3.296387,5.300781,ON,OFF,52.03125,0,113.0625,112.296875,112.5,71.34375,51.140625,-1.93042,-2.541504,-0.403748,18.800781,ON,0.393555,2.324707
40228,2025-02-05 15:44:40,3.294922,5.299805,ON,OFF,52.03125,0,113.0,112.296875,112.5,71.359375,51.015625,-1.928223,-2.550781,-0.407654,18.820313,ON,0.393494,4.223633
40229,2025-02-05 15:44:50,3.297852,5.298828,ON,OFF,52.039063,0,113.203125,112.296875,112.5,71.359375,51.140625,-1.934326,-2.547363,-0.403748,18.796875,ON,0.393311,4.134766
40230,2025-02-05 15:45:00,3.297852,5.299805,ON,OFF,52.039063,0,113.390625,112.296875,112.5,71.375,51.234375,-1.938232,-2.558105,-0.407959,18.832031,ON,0.393127,4.267578
40231,2025-02-05 15:45:10,3.299805,5.298828,ON,OFF,52.046875,0,113.25,112.296875,112.5,71.390625,51.171875,-1.941406,-2.569824,-0.41156,18.828125,ON,0.392883,4.288086
40232,2025-02-05 15:45:20,3.296875,5.299805,ON,OFF,52.039063,0,113.109375,112.296875,112.5,71.40625,51.117188,-1.933105,-2.567383,-0.405579,18.839844,ON,0.392578,4.408203
40233,2025-02-05 15:45:30,3.300781,5.298828,ON,OFF,52.046875,0,112.890625,112.3125,112.5,71.390625,51.015625,-1.929443,-2.547363,-0.400757,18.835938,ON,0.392578,3.995605
40234,2025-02-05 15:45:40,3.293457,5.297852,ON,OFF,52.054688,0,112.890625,112.375,112.5,71.3125,51.15625,-1.929199,-2.570313,-0.398071,18.875,ON,0.392151,4.076172
40235,2025-02-05 15:45:50,3.29834,5.299805,ON,OFF,52.039063,0,113.21875,112.375,112.5,71.359375,51.1875,-1.930176,-2.560547,-0.397461,18.855469,ON,0.391724,4.021484
40236,2025-02-05 15:46:00,3.290039,5.299805,ON,OFF,52.039063,0,113.15625,112.390625,112.5,71.375,51.085938,-1.92627,-2.557617,-0.401978,18.847656,ON,0.391357,4.066406
40237,2025-02-05 15:46:10,3.287598,5.24707,ON,OFF,52.71875,0,112.875,112.390625,112.5,71.375,51.132813,-1.931396,-2.553223,-0.406189,18.871094,ON,0.391052,7.051758
40238,2025-02-05 15:46:20,3.294434,5.321289,ON,OFF,51.914063,0,112.6875,112.390625,112.5,71.390625,51.296875,-1.925049,-2.561523,-0.41156,18.832031,ON,0.391052,7.211914
40239,2025-02-05 15:46:30,3.297852,5.301758,ON,OFF,52.117188,0,112.84375,112.390625,112.5,71.390625,51.257813,-1.92749,-2.551758,-0.40918,18.863281,ON,0.390991,7.212891
40240,2025-02-05 15:46:40,3.299805,5.301758,ON,OFF,52.085938,0,112.671875,112.390625,112.5,71.390625,51.171875,-1.933105,-2.5625,-0.404358,18.828125,ON,0.391052,6.060547
40241,2025-02-05 15:46:50,3.299316,5.301758,ON,OFF,52.078125,0,112.8125,112.390625,112.5,71.390625,51.273438,-1.932373,-2.5625,-0.407654,18.835938,ON,0.391052,4.886719
40242,2025-02-05 15:47:00,3.291504,5.302734,ON,OFF,52.054688,0,112.71875,112.390625,112.5,71.390625,51.289063,-1.936035,-2.563477,-0.406189,18.859375,ON,0.390991,5.399414
40243,2025-02-05 15:47:10,3.291992,5.302734,ON,OFF,52.046875,0,112.984375,112.390625,112.5,71.40625,51.148438,-1.932861,-2.561035,-0.411865,18.863281,ON,0.390747,0.001
40244,2025-02-05 15:47:20,3.293945,5.299805,ON,OFF,52.0625,0,113.015625,112.390625,112.5,71.421875,51.148438,-1.931396,-2.570801,-0.403442,18.863281,ON,0.390381,0.001
40245,2025-02-05 15:47:30,3.297852,5.301758,ON,OFF,52.039063,0,112.578125,112.390625,112.5,71.421875,51.179688,-1.926758,-2.552734,-0.395691,18.816406,ON,0.390137,3.799805
40246,2025-02-05 15:47:40,3.296875,5.300781,ON,OFF,52.039063,0,113.015625,112.390625,112.5,71.4375,51.34375,-1.922852,-2.535156,-0.408875,18.796875,ON,0.389893,4.421875
40247,2025-02-05 15:47:50,3.291016,5.300781,ON,OFF,52.039063,0,113.0625,112.390625,112.5,71.4375,51.210938,-1.937256,-2.567871,-0.404053,18.804688,ON,0.389954,0.021
40248,2025-02-05 15:48:00,3.289551,5.299805,ON,OFF,52.039063,0,112.8125,112.390625,112.5,71.453125,51.179688,-1.927979,-2.575195,-0.416992,18.75,ON,0.389648,2.50293
40249,2025-02-05 15:48:10,3.291504,5.298828,ON,OFF,52.054688,0,112.828125,112.390625,112.5,71.4375,51.148438,-1.933594,-2.549316,-0.407349,18.75,ON,0.389832,4.236328
40250,2025-02-05 15:48:20,3.293945,5.297852,ON,OFF,52.078125,0,112.8125,112.390625,112.5,71.4375,51.28125,-1.928467,-2.540527,-0.40979,18.796875,ON,0.390137,3.426758
40251,2025-02-05 15:48:30,3.291504,5.293945,ON,OFF,52.125,0,113.046875,112.390625,112.5,71.4375,51.304688,-1.92749,-2.574219,-0.407654,18.742188,ON,0.390015,7.139648
40252,2025-02-05 15:48:40,3.294922,5.295898,ON,OFF,52.125,0,113.171875,112.390625,112.5,71.453125,51.210938,-1.923584,-2.550293,-0.410645,18.804688,ON,0.389832,4.258789
40253,2025-02-05 15:48:50,3.296387,5.295898,ON,OFF,52.148438,0,113.03125,112.390625,112.5,71.46875,51.0625,-1.933105,-2.54541,-0.40979,18.773438,ON,0.389465,4.317383
40254,2025-02-05 15:49:00,3.298828,5.296875,ON,OFF,52.148438,0,112.90625,112.390625,112.5,71.46875,51.101563,-1.923828,-2.579102,-0.407043,18.761719,ON,0.38916,4.37793
40255,2025-02-05 15:49:10,3.296875,5.297852,ON,OFF,52.15625,0,112.875,112.390625,112.5,71.484375,51.1875,-1.925049,-2.532715,-0.407349,18.738281,ON,0.388977,6.053711
40256,2025-02-05 15:49:20,3.297852,5.299805,ON,OFF,52.140625,0,112.984375,112.390625,112.5,71.46875,51.148438,-1.927002,-2.581543,-0.405273,18.726563,ON,0.389526,4.347656
40257,2025-02-05 15:49:30,3.292969,5.298828,ON,OFF,52.140625,0,113.0625,112.390625,112.5,71.453125,51.0625,-1.935547,-2.568359,-0.410645,18.757813,ON,0.390442,4.387695
40258,2025-02-05 15:49:40,3.292969,5.300781,ON,OFF,52.132813,0,113.25,112.390625,112.5,71.4375,51.203125,-1.931396,-2.558105,-0.414246,18.785156,ON,0.391296,4.237305
40259,2025-02-05 15:49:50,3.290527,5.299805,ON,OFF,52.132813,0,112.953125,112.390625,112.5,71.421875,51.242188,-1.918945,-2.568359,-0.404053,18.800781,ON,0.391907,6.071289
40260,2025-02-05 15:50:00,3.294922,5.299805,ON,OFF,52.132813,0,112.828125,112.390625,112.5,71.40625,51.273438,-1.928467,-2.547363,-0.40979,18.742188,ON,0.392578,7.012695
40261,2025-02-05 15:50:10,3.294922,5.299805,ON,OFF,52.132813,0,112.96875,112.390625,112.5,71.40625,51.289063,-1.927002,-2.561523,-0.401978,18.777344,ON,0.392639,7.025391
40262,2025-02-05 15:50:20,3.293945,5.298828,ON,OFF,52.140625,0,113.0,112.390625,112.5,71.40625,51.132813,-1.92627,-2.583496,-0.403198,18.738281,ON,0.392578,6.250977
40263,2025-02-05 15:50:30,3.290527,5.299805,ON,OFF,52.132813,0,113.078125,112.390625,112.5,71.40625,51.101563,-1.926514,-2.550293,-0.403748,18.765625,ON,0.392578,6.280273
40264,2025-02-05 15:50:40,3.290527,5.300781,ON,OFF,52.125,0,113.328125,112.390625,112.5,71.40625,51.140625,-1.917236,-2.560547,-0.408569,18.738281,ON,0.3927,5.65918
40265,2025-02-05 15:50:50,3.291016,5.298828,ON,OFF,52.140625,0,113.21875,112.390625,112.5,71.421875,51.148438,-1.926514,-2.578613,-0.407959,18.757813,ON,0.392639,3.680664
